#pgII [uA] data read from database by pab Ltd "mountain"
#see http://bsdf.pab.eu for pgII gonio-photometer and BSDF details
#mountain-version	"pab mountain V3.2.3"
#database-host	pgdb
#database-name	pabpg
#measured_at	"2018-01-16 01:21:28"
#data_read_from_db	"2018-03-01 17:28:53"
#database_id	1472
#datapoints_in_db	128121
#database_reference_id	0
#integrated_value	0.026	6.3
#sample_label	"goldpaper0"
#sample_name	"Golden_glossy_paper"
#lamp	"xenon"
#beamshape	"det,f=300,a=1"
#filterlamp	"none"
#filterdet	"none"
#comment	"(null)"
#mcomment	"$Id: allmess.c,v 3.21 2017/10/21 18:12:11 apian Exp apian $daq serial[0]="016"(offn)|optfile=python-wjakob|userdata=$Header: /usr/local/pab_pg/etc/RCS/userdata.pgII-epfl,v 1.15 2017/12/22 19:45:57 pgadmin Exp pgadmin $|cxtcounter=yes|bl_armB=0|daq_ss=100|speedbend=(0,0)|pawait=30|minspacing=-1|lamp_cycles=17 poweron=8414 [h] last_change=951 [min]"
#dbfilter	""
#column	daq
#dump-host	pgII-epfl
#incident_angle	26.8421	0
#intheta	26.8421
#inphi	0
#front_integral	0.0263
#incident_and_front_integral	26.8421	0	0.0263
#mountain_minimum_angle	0.0014 [deg]
#datapoints_in_file	127039
#format: theta	phi	[uA]
9.44561	119.70168	1.440e-02
9.40159	119.89104	1.444e-02
9.35355	120.09987	1.447e-02
9.30974	120.29299	1.451e-02
9.26956	120.47253	1.456e-02
9.22597	120.66920	1.460e-02
9.18015	120.87821	1.464e-02
9.13794	121.07349	1.469e-02
9.08773	121.30788	1.472e-02
9.04865	121.49365	1.475e-02
9.00795	121.68925	1.479e-02
8.95698	121.93602	1.481e-02
8.91743	122.13628	1.483e-02
8.87823	122.33210	1.486e-02
8.83227	122.56358	1.488e-02
8.79215	122.76888	1.491e-02
8.74761	122.99913	1.493e-02
8.70548	123.22015	1.498e-02
8.65614	123.48156	1.501e-02
8.61822	123.68640	1.505e-02
8.57762	123.90807	1.509e-02
8.51742	124.24485	1.512e-02
8.49271	124.38589	1.514e-02
8.44753	124.64210	1.519e-02
8.40804	124.86976	1.521e-02
8.36263	125.13432	1.524e-02
8.32344	125.36664	1.529e-02
8.27838	125.63664	1.531e-02
8.24003	125.87048	1.535e-02
8.19639	126.13940	1.538e-02
8.14631	126.45816	1.541e-02
8.11168	126.67947	1.544e-02
8.07074	126.94344	1.546e-02
8.03265	127.19291	1.550e-02
7.98940	127.47952	1.551e-02
7.94952	127.74814	1.554e-02
7.90653	128.04791	1.555e-02
7.86599	128.32945	1.557e-02
7.82876	128.59216	1.559e-02
7.78651	128.89391	1.563e-02
7.74757	129.17682	1.566e-02
7.70113	129.51857	1.568e-02
7.66773	129.77005	1.571e-02
7.62676	130.08830	1.574e-02
7.58763	130.39096	1.577e-02
7.54922	130.69284	1.579e-02
7.50702	131.02930	1.582e-02
7.47155	131.31781	1.585e-02
7.43026	131.66499	1.588e-02
7.38098	132.07750	1.590e-02
7.35499	132.30206	1.593e-02
7.31115	132.68150	1.594e-02
7.27727	132.98152	1.596e-02
7.24168	133.30130	1.601e-02
7.19155	133.76514	1.604e-02
7.16643	134.00162	1.606e-02
7.12923	134.35323	1.609e-02
7.09230	134.70860	1.613e-02
7.05425	135.08105	1.616e-02
7.01559	135.46658	1.618e-02
6.98272	135.80157	1.620e-02
6.94422	136.19969	1.622e-02
6.90965	136.57317	1.623e-02
6.86693	137.03162	1.625e-02
6.83739	137.35757	1.630e-02
6.80328	137.73912	1.630e-02
6.77120	138.10510	1.634e-02
6.73512	138.52361	1.636e-02
6.69983	138.94167	1.639e-02
6.66867	139.31902	1.641e-02
6.63581	139.73384	1.643e-02
6.60074	140.17474	1.645e-02
6.56852	140.58929	1.647e-02
6.53664	141.00798	1.649e-02
6.49955	141.50459	1.651e-02
6.47316	141.86829	1.653e-02
6.44054	142.33507	1.654e-02
6.41015	142.77061	1.657e-02
6.37748	143.24860	1.658e-02
6.34975	143.66507	1.661e-02
6.31755	144.15778	1.663e-02
6.29020	144.58781	1.665e-02
6.25997	145.07281	1.669e-02
6.22859	145.60030	1.671e-02
6.20331	146.01613	1.674e-02
6.17119	146.58249	1.676e-02
6.13645	147.19888	1.678e-02
6.11597	147.57692	1.681e-02
6.09380	147.99358	1.683e-02
6.06776	148.49200	1.685e-02
6.04030	149.03148	1.686e-02
6.01524	149.53882	1.687e-02
5.98969	150.08447	1.688e-02
5.96532	150.60666	1.689e-02
5.94320	151.09509	1.690e-02
5.91952	151.63184	1.691e-02
5.89245	152.26288	1.692e-02
5.87345	152.72450	1.695e-02
5.85004	153.30661	1.695e-02
5.83035	153.81427	1.698e-02
5.80833	154.39830	1.699e-02
5.78177	155.12717	1.701e-02
5.76710	155.55255	1.701e-02
5.74946	156.07483	1.702e-02
5.73018	156.68456	1.703e-02
5.71228	157.25473	1.704e-02
5.69218	157.91814	1.704e-02
5.67797	158.41246	1.705e-02
5.66042	159.04189	1.707e-02
5.64565	159.59789	1.710e-02
5.62756	160.30515	1.712e-02
5.61541	160.81061	1.714e-02
5.60134	161.41824	1.715e-02
5.58709	162.06468	1.717e-02
5.57509	162.64227	1.718e-02
5.56248	163.28026	1.718e-02
5.55031	163.93556	1.718e-02
5.54016	164.52065	1.718e-02
5.52998	165.14441	1.719e-02
5.52034	165.77782	1.720e-02
5.51179	166.42972	1.721e-02
5.50293	167.11165	1.722e-02
5.49549	167.74373	1.723e-02
5.48882	168.36998	1.724e-02
5.48242	169.03499	1.723e-02
5.47689	169.68657	1.723e-02
5.47255	170.27933	1.724e-02
5.46844	170.92555	1.725e-02
5.46498	171.58015	1.727e-02
5.46173	172.34843	1.728e-02
5.46001	172.95177	1.729e-02
5.45893	173.54031	1.730e-02
5.45827	174.24216	1.730e-02
5.45844	174.89127	1.731e-02
5.45953	175.74377	1.729e-02
5.46036	176.24118	1.728e-02
5.46269	176.88943	1.729e-02
5.46556	177.49944	1.729e-02
5.46945	178.18390	1.730e-02
5.47457	178.93475	1.731e-02
5.47986	179.58684	1.731e-02
5.48535	-179.82228	1.730e-02
5.49163	-179.21028	1.730e-02
5.49960	-178.50298	1.730e-02
5.50777	-177.84975	1.730e-02
5.51655	-177.20599	1.729e-02
5.52551	-176.60121	1.730e-02
5.53576	-175.95433	1.730e-02
5.54632	-175.29475	1.729e-02
5.55760	-174.67488	1.729e-02
5.57077	-173.99228	1.730e-02
5.58355	-173.37073	1.729e-02
5.59624	-172.78806	1.730e-02
5.61175	-172.10788	1.729e-02
5.62551	-171.53833	1.730e-02
5.64334	-170.83009	1.729e-02
5.65707	-170.31618	1.729e-02
5.67384	-169.68475	1.729e-02
5.69114	-169.08614	1.728e-02
5.70864	-168.50505	1.728e-02
5.72865	-167.86574	1.728e-02
5.74738	-167.29237	1.727e-02
5.76963	-166.63474	1.726e-02
5.78843	-166.10315	1.725e-02
5.80748	-165.58182	1.723e-02
5.83021	-164.97772	1.722e-02
5.85195	-164.40294	1.721e-02
5.88125	-163.69247	1.720e-02
5.89788	-163.28297	1.720e-02
5.91951	-162.78111	1.720e-02
5.94381	-162.23184	1.721e-02
5.96951	-161.66811	1.721e-02
6.00427	-160.92758	1.721e-02
6.01965	-160.61765	1.721e-02
6.04760	-160.05580	1.721e-02
6.07149	-159.57660	1.721e-02
6.09987	-159.03659	1.719e-02
6.12879	-158.50165	1.716e-02
6.15629	-158.00751	1.714e-02
6.18456	-157.51190	1.713e-02
6.21102	-157.04773	1.710e-02
6.24775	-156.43359	1.708e-02
6.27294	-156.02701	1.705e-02
6.29986	-155.60107	1.703e-02
6.33071	-155.12233	1.700e-02
6.36163	-154.65387	1.699e-02
6.40333	-154.03552	1.699e-02
6.42716	-153.68436	1.699e-02
6.45634	-153.27332	1.698e-02
6.49045	-152.80159	1.698e-02
6.52422	-152.34546	1.697e-02
6.56038	-151.86783	1.696e-02
6.59458	-151.42665	1.693e-02
6.62460	-151.03879	1.693e-02
6.66524	-150.53490	1.691e-02
6.69650	-150.15791	1.689e-02
6.72515	-149.81947	1.685e-02
6.75933	-149.41185	1.683e-02
6.79737	-148.97679	1.681e-02
6.83238	-148.58539	1.678e-02
6.86770	-148.19798	1.676e-02
6.90596	-147.78618	1.674e-02
6.94192	-147.40701	1.673e-02
6.97544	-147.05212	1.672e-02
7.01422	-146.65756	1.671e-02
7.05062	-146.29468	1.671e-02
7.09004	-145.90854	1.670e-02
7.12795	-145.54443	1.668e-02
7.16337	-145.21068	1.666e-02
7.20321	-144.84093	1.667e-02
7.24330	-144.46805	1.665e-02
7.27856	-144.15350	1.664e-02
7.31735	-143.81236	1.662e-02
7.35879	-143.45393	1.660e-02
7.39763	-143.12436	1.659e-02
7.43623	-142.80232	1.656e-02
7.47896	-142.45120	1.654e-02
7.51853	-142.13217	1.652e-02
7.55586	-141.82930	1.650e-02
7.61028	-141.41013	1.646e-02
7.63664	-141.20363	1.642e-02
7.67711	-140.89771	1.639e-02
7.72032	-140.57594	1.635e-02
7.76276	-140.26535	1.632e-02
7.80135	-139.98787	1.629e-02
7.84217	-139.69841	1.627e-02
7.88988	-139.36461	1.624e-02
7.92751	-139.10687	1.622e-02
7.97416	-138.78435	1.620e-02
8.01058	-138.54262	1.619e-02
8.05186	-138.27164	1.618e-02
8.09753	-137.97575	1.616e-02
8.14077	-137.70035	1.613e-02
8.18952	-137.39400	1.612e-02
8.22354	-137.18497	1.608e-02
8.26571	-136.92786	1.604e-02
8.31127	-136.65370	1.602e-02
8.35378	-136.40201	1.598e-02
8.41373	-136.05643	1.594e-02
8.43764	-135.91585	1.592e-02
8.48116	-135.66850	1.589e-02
8.52703	-135.41119	1.585e-02
8.57198	-135.16284	1.583e-02
8.61266	-134.94157	1.580e-02
8.66390	-134.67087	1.578e-02
8.69997	-134.47520	1.575e-02
8.74485	-134.24556	1.573e-02
8.78998	-134.01236	1.572e-02
8.83693	-133.77280	1.571e-02
8.87729	-133.57031	1.568e-02
8.92453	-133.33551	1.567e-02
8.96625	-133.13133	1.565e-02
9.02627	-132.83972	1.562e-02
9.05630	-132.69824	1.561e-02
9.10352	-132.47537	1.556e-02
9.14558	-132.28484	1.552e-02
9.19190	-132.07159	1.549e-02
9.23605	-131.87120	1.545e-02
9.28031	-131.67270	1.543e-02
9.33278	-131.43950	1.540e-02
9.37090	-131.27356	1.538e-02
9.41957	-131.06279	1.534e-02
9.46135	-130.88464	1.530e-02
9.51067	-130.68082	1.527e-02
9.55207	-130.50853	1.522e-02
9.59708	-130.32292	1.518e-02
9.64396	-130.13173	1.516e-02
9.69212	-129.93758	1.511e-02
9.73389	-129.77171	1.508e-02
9.78167	-129.58348	1.506e-02
9.82658	-129.40886	1.503e-02
9.88986	-129.16881	1.498e-02
9.92066	-129.05339	1.496e-02
9.96166	-128.89967	1.493e-02
10.01052	-128.71771	1.490e-02
10.05768	-128.54422	1.486e-02
10.10012	-128.39021	1.482e-02
10.14605	-128.22928	1.480e-02
10.19467	-128.05600	1.477e-02
10.23916	-127.89958	1.474e-02
10.29099	-127.71874	1.472e-02
10.33079	-127.58228	1.468e-02
10.37550	-127.42997	1.465e-02
10.42190	-127.27757	1.462e-02
10.46981	-127.11749	1.459e-02
10.51474	-126.96918	1.455e-02
10.56403	-126.80784	1.453e-02
10.60605	-126.67234	1.451e-02
10.65550	-126.51376	1.448e-02
10.70356	-126.36537	1.446e-02
10.75193	-126.21364	1.444e-02
10.79791	-126.07105	1.442e-02
10.83654	-125.95297	1.440e-02
10.89477	-125.77882	1.437e-02
10.93228	-125.66662	1.434e-02
10.97541	-125.53818	1.431e-02
11.02481	-125.39194	1.428e-02
11.07055	-125.25822	1.424e-02
11.11697	-125.12375	1.422e-02
11.17130	-124.97112	1.419e-02
11.20875	-124.86178	1.415e-02
11.25196	-124.74405	1.412e-02
11.29799	-124.61565	1.408e-02
11.34596	-124.48300	1.404e-02
11.39399	-124.35143	1.401e-02
11.43642	-124.23669	1.395e-02
11.48581	-124.10374	1.391e-02
11.53149	-123.98228	1.388e-02
11.57884	-123.86093	1.385e-02
11.62462	-123.74136	1.380e-02
11.67425	-123.61272	1.379e-02
11.71571	-123.50675	1.375e-02
11.77114	-123.36523	1.371e-02
11.81143	-123.26427	1.369e-02
11.85175	-123.16405	1.367e-02
11.90135	-123.04443	1.365e-02
11.94302	-122.94247	1.362e-02
11.99174	-122.82377	1.359e-02
12.03668	-122.71546	1.355e-02
12.08549	-122.59857	1.353e-02
12.13052	-122.49194	1.351e-02
12.17687	-122.38306	1.347e-02
12.22169	-122.28205	1.343e-02
12.26685	-122.17781	1.339e-02
12.31525	-122.06677	1.336e-02
12.36113	-121.96259	1.332e-02
12.41540	-121.83989	1.328e-02
12.45109	-121.76099	1.325e-02
12.49901	-121.65469	1.322e-02
12.54055	-121.56374	1.319e-02
12.58954	-121.45998	1.316e-02
12.64469	-121.34023	1.312e-02
12.67923	-121.26703	1.309e-02
12.72736	-121.16450	1.305e-02
12.76971	-121.07542	1.301e-02
12.81533	-120.97992	1.298e-02
12.86487	-120.87681	1.293e-02
12.91056	-120.78273	1.291e-02
12.95240	-120.69753	1.287e-02
13.00465	-120.59117	1.284e-02
13.05500	-120.48969	1.280e-02
13.09172	-120.41705	1.277e-02
13.13498	-120.33155	1.274e-02
13.17989	-120.24632	1.270e-02
13.23169	-120.14492	1.267e-02
13.27243	-120.06639	1.263e-02
13.32298	-119.96898	1.260e-02
13.36248	-119.89409	1.257e-02
13.40657	-119.81077	1.254e-02
13.45854	-119.71275	1.251e-02
13.49942	-119.63686	1.248e-02
13.55735	-119.52897	1.245e-02
13.58649	-119.47655	1.240e-02
13.63138	-119.39470	1.238e-02
13.67892	-119.30847	1.236e-02
13.72124	-119.23259	1.232e-02
13.78526	-119.11732	1.231e-02
13.81252	-119.07023	1.228e-02
13.85754	-118.99104	1.226e-02
13.90458	-118.90880	1.224e-02
13.94900	-118.83186	1.220e-02
13.99213	-118.75774	1.217e-02
14.03990	-118.67591	1.214e-02
14.08109	-118.60622	1.212e-02
14.12826	-118.52661	1.209e-02
14.18235	-118.43832	1.206e-02
14.21803	-118.37688	1.202e-02
14.25932	-118.30895	1.200e-02
14.30659	-118.23130	1.198e-02
14.34792	-118.16419	1.195e-02
14.39390	-118.08972	1.192e-02
14.43727	-118.02014	1.189e-02
14.48529	-117.94331	1.186e-02
14.52605	-117.87895	1.184e-02
14.57213	-117.80630	1.181e-02
14.62222	-117.72768	1.178e-02
14.65905	-117.67094	1.175e-02
14.70653	-117.59747	1.172e-02
14.74907	-117.52973	1.167e-02
14.79194	-117.46452	1.165e-02
14.83550	-117.39867	1.161e-02
14.88307	-117.32697	1.158e-02
14.92266	-117.26809	1.154e-02
14.96894	-117.19927	1.151e-02
15.01257	-117.13499	1.147e-02
15.05889	-117.06699	1.143e-02
15.10190	-117.00445	1.141e-02
15.14291	-116.94527	1.138e-02
15.18633	-116.88033	1.137e-02
15.23072	-116.81690	1.134e-02
15.27714	-116.75085	1.132e-02
15.32024	-116.69011	1.129e-02
15.36067	-116.63363	1.126e-02
15.40581	-116.57064	1.123e-02
15.45163	-116.50706	1.119e-02
15.49078	-116.45343	1.115e-02
15.53702	-116.38754	1.112e-02
15.57821	-116.33169	1.108e-02
15.63216	-116.25822	1.105e-02
15.66935	-116.20866	1.102e-02
15.70791	-116.15746	1.100e-02
15.75184	-116.09912	1.096e-02
15.79714	-116.03924	1.092e-02
15.83881	-115.98226	1.089e-02
15.88009	-115.92853	1.086e-02
15.92342	-115.87234	1.082e-02
15.96878	-115.81379	1.079e-02
16.01281	-115.75734	1.076e-02
16.05889	-115.69851	1.072e-02
16.10160	-115.64448	1.070e-02
16.14405	-115.58873	1.067e-02
16.18208	-115.54144	1.063e-02
16.22955	-115.48211	1.060e-02
16.26896	-115.43356	1.056e-02
16.31174	-115.38091	1.053e-02
16.35089	-115.33088	1.050e-02
16.40113	-115.26939	1.048e-02
16.44937	-115.21079	1.042e-02
16.52358	-115.12245	1.038e-02
16.56212	-115.07452	1.035e-02
16.64180	-114.98072	1.027e-02
16.69283	-114.92052	1.025e-02
16.73102	-114.87632	1.023e-02
16.77530	-114.82494	1.021e-02
16.81866	-114.77272	1.017e-02
16.86094	-114.72432	1.016e-02
16.89915	-114.68100	1.014e-02
16.94689	-114.62665	1.012e-02
16.98242	-114.58696	1.010e-02
17.02543	-114.53870	1.007e-02
17.06641	-114.49304	1.005e-02
17.10714	-114.44572	1.003e-02
17.15086	-114.39740	1.000e-02
17.19188	-114.35243	9.969e-03
17.24581	-114.29295	9.950e-03
17.27326	-114.26390	9.921e-03
17.31431	-114.21958	9.904e-03
17.36149	-114.16859	9.879e-03
17.39821	-114.12740	9.853e-03
17.44474	-114.07765	9.809e-03
17.47902	-114.04174	9.789e-03
17.52012	-113.99848	9.745e-03
17.56055	-113.95615	9.717e-03
17.60508	-113.90954	9.687e-03
17.64621	-113.86691	9.650e-03
17.68667	-113.82518	9.636e-03
17.72416	-113.78474	9.615e-03
17.76668	-113.74120	9.585e-03
17.81603	-113.69061	9.558e-03
17.84971	-113.65694	9.547e-03
17.88749	-113.61905	9.521e-03
17.93006	-113.57631	9.505e-03
17.96785	-113.53876	9.488e-03
18.01180	-113.49500	9.454e-03
18.05234	-113.45497	9.433e-03
18.08880	-113.41935	9.408e-03
18.13116	-113.37576	9.393e-03
18.17036	-113.33766	9.364e-03
18.21231	-113.29697	9.346e-03
18.24948	-113.26128	9.318e-03
18.29212	-113.22024	9.289e-03
18.33136	-113.18281	9.265e-03
18.36992	-113.14625	9.243e-03
18.41191	-113.10641	9.217e-03
18.44843	-113.07220	9.183e-03
18.49112	-113.03203	9.172e-03
18.52835	-112.99745	9.148e-03
18.58133	-112.94760	9.122e-03
18.60736	-112.92224	9.100e-03
18.64940	-112.88343	9.078e-03
18.68597	-112.85008	9.060e-03
18.72665	-112.81294	9.032e-03
18.77146	-112.77200	9.012e-03
18.81079	-112.73649	8.980e-03
18.84670	-112.70439	8.963e-03
18.88468	-112.67045	8.946e-03
18.92334	-112.63601	8.919e-03
18.96476	-112.59913	8.876e-03
19.00070	-112.56755	8.855e-03
19.03938	-112.53353	8.829e-03
19.08014	-112.49774	8.795e-03
19.12708	-112.45643	8.773e-03
19.15961	-112.42854	8.740e-03
19.19489	-112.39821	8.723e-03
19.23566	-112.36301	8.692e-03
19.27371	-112.33044	8.668e-03
19.31382	-112.29616	8.637e-03
19.35256	-112.26324	8.616e-03
19.38787	-112.23353	8.596e-03
19.42594	-112.20147	8.578e-03
19.46401	-112.16956	8.557e-03
19.50920	-112.13336	8.530e-03
19.54729	-112.10170	8.513e-03
19.58194	-112.07320	8.485e-03
19.61935	-112.04239	8.458e-03
19.65677	-112.01168	8.444e-03
19.69419	-111.98111	8.430e-03
19.73506	-111.94768	8.413e-03
19.76973	-111.91971	8.391e-03
19.80717	-111.88947	8.374e-03
19.84599	-111.85820	8.358e-03
19.88550	-111.82645	8.331e-03
19.92020	-111.79890	8.305e-03
19.95766	-111.76913	8.286e-03
19.99605	-111.74055	8.260e-03
20.03422	-111.71042	8.232e-03
20.07376	-111.67926	8.214e-03
20.11124	-111.64996	8.192e-03
20.14597	-111.62303	8.169e-03
20.18622	-111.59165	8.154e-03
20.22027	-111.56549	8.132e-03
20.26008	-111.53654	8.105e-03
20.29689	-111.50832	8.084e-03
20.33096	-111.48244	8.055e-03
20.36917	-111.45333	8.043e-03
20.40807	-111.42374	8.019e-03
20.44145	-111.39871	8.002e-03
20.48061	-111.37095	7.986e-03
20.51676	-111.34389	7.958e-03
20.55499	-111.31528	7.939e-03
20.58839	-111.29062	7.920e-03
20.62457	-111.26384	7.888e-03
20.66650	-111.23441	7.878e-03
20.70130	-111.20893	7.851e-03
20.74094	-111.17975	7.830e-03
20.77644	-111.15390	7.818e-03
20.80641	-111.13242	7.797e-03
20.84260	-111.10622	7.780e-03
20.88042	-111.08060	7.759e-03
20.91593	-111.05511	7.735e-03
20.95491	-111.02707	7.718e-03
20.98974	-111.00227	7.702e-03
21.02319	-110.97861	7.684e-03
21.05965	-110.95451	7.668e-03
21.09795	-110.92735	7.647e-03
21.13072	-110.90445	7.635e-03
21.16834	-110.87801	7.615e-03
21.20112	-110.85527	7.589e-03
21.23736	-110.83002	7.561e-03
21.27592	-110.80489	7.549e-03
21.30870	-110.78237	7.519e-03
21.34357	-110.75839	7.507e-03
21.37983	-110.73348	7.486e-03
21.41679	-110.70817	7.464e-03
21.45190	-110.68596	7.449e-03
21.48470	-110.66382	7.421e-03
21.52098	-110.63925	7.408e-03
21.55518	-110.61624	7.387e-03
21.59216	-110.59132	7.389e-03
21.62637	-110.56847	7.374e-03
21.65850	-110.54720	7.347e-03
21.69362	-110.52551	7.336e-03
21.72923	-110.50188	7.318e-03
21.76554	-110.47787	7.297e-03
21.79976	-110.45538	7.281e-03
21.83330	-110.43345	7.267e-03
21.86614	-110.41209	7.253e-03
21.90685	-110.38696	7.237e-03
21.94108	-110.36475	7.225e-03
21.97185	-110.34505	7.194e-03
22.00332	-110.32491	7.185e-03
22.03895	-110.30195	7.164e-03
22.07459	-110.27907	7.145e-03
22.10885	-110.25723	7.137e-03
22.13963	-110.23782	7.110e-03
22.17481	-110.21709	7.089e-03
22.20838	-110.19592	7.075e-03
22.24404	-110.17338	7.067e-03
22.27831	-110.15186	7.046e-03
22.31120	-110.13132	7.019e-03
22.34200	-110.11228	6.990e-03
22.37627	-110.09094	6.967e-03
22.41195	-110.06875	6.961e-03
22.44275	-110.04986	6.935e-03
22.47635	-110.02919	6.914e-03
22.51273	-110.00673	6.900e-03
22.54563	-109.98664	6.881e-03
22.58132	-109.96480	6.866e-03
22.61076	-109.94710	6.853e-03
22.64367	-109.92719	6.844e-03
22.67659	-109.90732	6.835e-03
22.71090	-109.88663	6.808e-03
22.74334	-109.86878	6.800e-03
22.77326	-109.84945	6.781e-03
22.80780	-109.83038	6.760e-03
22.85047	-109.80455	6.754e-03
22.87435	-109.79084	6.743e-03
22.90660	-109.77182	6.719e-03
22.93814	-109.75332	6.704e-03
22.96829	-109.73573	6.685e-03
23.00124	-109.71643	6.666e-03
23.03349	-109.69762	6.644e-03
23.06783	-109.67758	6.633e-03
23.10008	-109.65888	6.606e-03
23.13095	-109.64111	6.593e-03
23.16459	-109.62165	6.585e-03
23.19616	-109.60356	6.572e-03
23.22564	-109.58680	6.550e-03
23.25791	-109.56836	6.535e-03
23.29018	-109.54999	6.515e-03
23.32314	-109.53123	6.510e-03
23.35263	-109.51465	6.494e-03
23.38560	-109.49598	6.479e-03
23.41579	-109.47909	6.472e-03
23.45016	-109.45968	6.448e-03
23.47896	-109.44371	6.432e-03
23.51264	-109.42483	6.420e-03
23.54075	-109.40938	6.401e-03
23.57304	-109.39143	6.389e-03
23.60393	-109.37437	6.367e-03
23.63483	-109.35736	6.357e-03
23.66783	-109.33916	6.347e-03
23.69594	-109.32390	6.329e-03
23.73452	-109.30247	6.323e-03
23.76033	-109.28716	6.301e-03
23.78776	-109.27243	6.299e-03
23.82425	-109.25241	6.278e-03
23.85028	-109.23859	6.266e-03
23.88818	-109.21784	6.256e-03
23.91351	-109.20451	6.242e-03
23.94095	-109.18999	6.232e-03
23.97326	-109.17264	6.223e-03
24.00279	-109.15697	6.209e-03
24.03721	-109.13850	6.197e-03
24.06256	-109.12534	6.179e-03
24.09209	-109.10979	6.169e-03
24.12141	-109.09292	6.153e-03
24.15445	-109.07543	6.129e-03
24.18259	-109.06081	6.121e-03
24.21702	-109.04263	6.112e-03
24.24377	-109.02885	6.088e-03
24.27192	-109.01433	6.077e-03
24.30217	-108.99866	6.075e-03
24.33311	-108.98263	6.053e-03
24.35966	-108.96765	6.034e-03
24.39200	-108.95091	6.023e-03
24.41947	-108.93695	6.010e-03
24.45881	-108.91640	5.995e-03
24.47788	-108.90720	5.985e-03
24.50884	-108.89140	5.972e-03
24.53560	-108.87796	5.965e-03
24.56775	-108.86013	5.955e-03
24.59523	-108.84639	5.941e-03
24.62340	-108.83228	5.931e-03
24.65436	-108.81667	5.920e-03
24.68253	-108.80263	5.906e-03
24.71490	-108.78635	5.897e-03
24.74147	-108.77182	5.897e-03
24.76965	-108.75788	5.879e-03
24.79643	-108.74474	5.863e-03
24.82671	-108.72972	5.846e-03
24.85399	-108.71495	5.834e-03
24.88357	-108.70040	5.824e-03
24.91175	-108.68662	5.809e-03
24.93784	-108.67400	5.805e-03
24.96582	-108.65899	5.794e-03
24.99681	-108.64382	5.779e-03
25.02290	-108.63129	5.769e-03
25.05529	-108.61544	5.753e-03
25.07999	-108.60371	5.744e-03
25.10798	-108.58886	5.728e-03
25.13618	-108.57535	5.711e-03
25.16647	-108.56075	5.702e-03
25.19167	-108.54747	5.682e-03
25.22057	-108.53367	5.664e-03
25.24597	-108.52174	5.658e-03
25.27208	-108.50948	5.642e-03
25.30148	-108.49411	5.634e-03
25.32828	-108.48153	5.636e-03
25.35439	-108.46934	5.623e-03
25.38260	-108.45608	5.617e-03
25.40941	-108.44359	5.606e-03
25.43812	-108.42875	5.595e-03
25.46283	-108.41739	5.581e-03
25.49035	-108.40460	5.568e-03
25.52067	-108.39041	5.562e-03
25.54378	-108.37856	5.557e-03
25.57059	-108.36624	5.541e-03
25.59951	-108.35285	5.531e-03
25.62564	-108.34092	5.511e-03
25.65316	-108.32830	5.492e-03
25.67838	-108.31551	5.490e-03
25.70451	-108.30367	5.473e-03
25.72923	-108.29255	5.460e-03
25.76306	-108.27686	5.446e-03
25.78569	-108.26686	5.436e-03
25.80971	-108.25616	5.426e-03
25.83634	-108.24282	5.408e-03
25.86107	-108.23181	5.408e-03
25.88930	-108.21908	5.390e-03
25.91474	-108.20778	5.391e-03
25.93877	-108.19719	5.385e-03
25.96700	-108.18453	5.369e-03
25.99244	-108.17329	5.361e-03
26.01928	-108.16139	5.350e-03
26.04172	-108.15033	5.344e-03
26.06856	-108.13847	5.335e-03
26.09399	-108.12731	5.320e-03
26.12224	-108.11481	5.316e-03
26.14628	-108.10440	5.301e-03
26.17172	-108.09332	5.282e-03
26.19506	-108.08327	5.267e-03
26.22331	-108.07087	5.257e-03
26.24505	-108.06031	5.250e-03
26.27120	-108.04899	5.237e-03
26.29595	-108.03835	5.224e-03
26.31929	-108.02840	5.219e-03
26.34474	-108.01747	5.213e-03
26.38071	-108.00151	5.201e-03
26.39495	-107.99600	5.190e-03
26.42109	-107.98479	5.189e-03
26.44445	-107.97496	5.171e-03
26.47131	-107.96346	5.163e-03
26.49376	-107.95276	5.151e-03
26.51641	-107.94330	5.136e-03
26.54186	-107.93253	5.133e-03
26.56662	-107.92212	5.130e-03
26.59699	-107.90907	5.121e-03
26.61683	-107.90101	5.112e-03
26.63808	-107.89230	5.110e-03
26.66284	-107.88197	5.102e-03
26.68690	-107.87197	5.096e-03
26.71237	-107.86134	5.088e-03
26.73643	-107.85138	5.069e-03
26.75909	-107.84211	5.056e-03
26.78385	-107.83186	5.045e-03
26.80651	-107.82260	5.035e-03
26.83268	-107.81174	5.025e-03
26.85184	-107.80416	5.018e-03
26.87520	-107.79463	5.006e-03
26.89927	-107.78479	4.996e-03
26.92755	-107.77303	4.987e-03
26.94740	-107.76518	4.974e-03
26.97287	-107.75475	4.967e-03
26.99484	-107.74596	4.957e-03
27.01610	-107.73750	4.957e-03
27.04438	-107.72585	4.942e-03
27.06354	-107.71838	4.941e-03
27.08480	-107.70995	4.930e-03
27.10817	-107.70060	4.935e-03
27.13225	-107.69093	4.918e-03
27.16425	-107.67897	4.914e-03
27.17759	-107.67292	4.911e-03
27.20116	-107.66482	4.895e-03
27.22173	-107.65680	4.899e-03
27.24510	-107.64753	4.887e-03
27.26637	-107.63924	4.879e-03
27.29045	-107.62968	4.881e-03
27.31172	-107.62140	4.870e-03
